image_id,source,dataset_group,original_label,unified_class,filepath
ISIC_0064677,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064677.jpg
ISIC_0064678,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064678.jpg
ISIC_0064679,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064679.jpg
ISIC_0064680,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064680.jpg
ISIC_0064681,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064681.jpg
ISIC_0064682,isic_2019_train,ISIC 2019,VASC,VASC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064682.jpg
ISIC_0064683,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064683.jpg
ISIC_0064684,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064684.jpg
ISIC_0064685,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064685.jpg
ISIC_0064686,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064686.jpg
ISIC_0064687,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064687.jpg
ISIC_0064688,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064688.jpg
ISIC_0064689,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064689.jpg
ISIC_0064690,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064690.jpg
ISIC_0064691,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064691.jpg
ISIC_0064692,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064692.jpg
ISIC_0064693,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064693.jpg
ISIC_0064694,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064694.jpg
ISIC_0064695,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064695.jpg
ISIC_0064696,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064696.jpg
ISIC_0064697,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064697.jpg
ISIC_0064698,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064698.jpg
ISIC_0064699,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064699.jpg
ISIC_0064700,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064700.jpg
ISIC_0064702,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064702.jpg
ISIC_0064704,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064704.jpg
ISIC_0064705,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064705.jpg
ISIC_0064706,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064706.jpg
ISIC_0064707,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064707.jpg
ISIC_0064708,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064708.jpg
ISIC_0064709,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064709.jpg
ISIC_0064710,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064710.jpg
ISIC_0064711,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064711.jpg
ISIC_0064712,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064712.jpg
ISIC_0064713,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064713.jpg
ISIC_0064714,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064714.jpg
ISIC_0064715,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064715.jpg
ISIC_0064716,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064716.jpg
ISIC_0064718,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064718.jpg
ISIC_0064719,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064719.jpg
ISIC_0064720,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064720.jpg
ISIC_0064721,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064721.jpg
ISIC_0064722,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064722.jpg
ISIC_0064723,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064723.jpg
ISIC_0064724,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064724.jpg
ISIC_0064725,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064725.jpg
ISIC_0064726,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064726.jpg
ISIC_0064727,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064727.jpg
ISIC_0064728,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064728.jpg
ISIC_0064729,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064729.jpg
ISIC_0064730,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064730.jpg
ISIC_0064731,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064731.jpg
ISIC_0064732,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064732.jpg
ISIC_0064733,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064733.jpg
ISIC_0064734,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064734.jpg
ISIC_0064735,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064735.jpg
ISIC_0064737,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064737.jpg
ISIC_0064738,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064738.jpg
ISIC_0064739,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064739.jpg
ISIC_0064740,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064740.jpg
ISIC_0064741,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064741.jpg
ISIC_0064742,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064742.jpg
ISIC_0064743,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064743.jpg
ISIC_0064744,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064744.jpg
ISIC_0064745,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064745.jpg
ISIC_0064746,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064746.jpg
ISIC_0064747,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064747.jpg
ISIC_0064748,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064748.jpg
ISIC_0064749,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064749.jpg
ISIC_0064750,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064750.jpg
ISIC_0064751,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064751.jpg
ISIC_0064752,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064752.jpg
ISIC_0064753,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064753.jpg
ISIC_0064754,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064754.jpg
ISIC_0064755,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064755.jpg
ISIC_0064756,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064756.jpg
ISIC_0064757,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064757.jpg
ISIC_0064758,isic_2019_test,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064758.jpg
ISIC_0064759,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064759.jpg
ISIC_0064760,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064760.jpg
ISIC_0064761,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064761.jpg
ISIC_0064762,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064762.jpg
ISIC_0064763,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064763.jpg
ISIC_0064764,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064764.jpg
ISIC_0064765,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064765.jpg
ISIC_0064766,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064766.jpg
ISIC_0064767,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064767.jpg
ISIC_0064768,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064768.jpg
ISIC_0064769,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064769.jpg
ISIC_0064770,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064770.jpg
ISIC_0064771,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064771.jpg
ISIC_0064772,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064772.jpg
ISIC_0064773,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064773.jpg
ISIC_0064774,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064774.jpg
ISIC_0064775,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064775.jpg
ISIC_0064776,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064776.jpg
ISIC_0064777,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064777.jpg
ISIC_0064778,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064778.jpg
ISIC_0064779,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064779.jpg
ISIC_0064780,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064780.jpg
ISIC_0064781,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064781.jpg
ISIC_0064782,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064782.jpg
ISIC_0064783,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064783.jpg
ISIC_0064784,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064784.jpg
ISIC_0064785,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064785.jpg
ISIC_0064786,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064786.jpg
ISIC_0064787,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064787.jpg
ISIC_0064788,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064788.jpg
ISIC_0064789,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064789.jpg
ISIC_0064790,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064790.jpg
ISIC_0064791,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064791.jpg
ISIC_0064792,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064792.jpg
ISIC_0064793,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064793.jpg
ISIC_0064794,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064794.jpg
ISIC_0064795,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064795.jpg
ISIC_0064796,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064796.jpg
ISIC_0064797,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064797.jpg
ISIC_0064798,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064798.jpg
ISIC_0064799,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064799.jpg
ISIC_0064800,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0064800.jpg
ISIC_0064801,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0064801.jpg
